cluster1_train,cluster1_validation,cluster1_test,cluster2_train,cluster2_validation,cluster2_test,cluster3_train,cluster3_validation,cluster3_test,clusterall_train,clusterall_validation,clusterall_test
4885,106672.0,59969.0,23222,77744.0,75360.0,57030,105167.0,112398.0,2856,106374.0,57157.0
28749,16802.0,102724.0,6701,117170.0,56558.0,81447,35929.0,54892.0,24151,16805.0,101689.0
73355,18147.0,1594.0,97619,65460.0,99062.0,95738,115350.0,61965.0,47245,16097.0,2107.0
1134,49515.0,63810.0,59062,73484.0,80171.0,92454,34530.0,88205.0,1150,52225.0,71129.0
97553,105669.0,94650.0,85022,77861.0,54846.0,25012,103362.0,39432.0,91091,106146.0,100120.0
67964,64554.0,38049.0,32729,93953.0,7881.0,71516,88334.0,32963.0,68693,76654.0,31057.0
104905,78377.0,49678.0,13661,119382.0,60621.0,112208,13180.0,21634.0,103394,88081.0,52442.0
52733,102446.0,50024.0,23261,71686.0,96499.0,74607,77981.0,44551.0,49032,106713.0,44598.0
90489,84249.0,41720.0,113318,76972.0,17383.0,73489,30364.0,80253.0,93835,86152.0,77515.0
88992,111926.0,65782.0,2388,59469.0,45073.0,75975,6782.0,105051.0,84019,112194.0,68887.0
27072,9491.0,75990.0,22462,44434.0,83267.0,22836,27352.0,97355.0,24445,12063.0,76761.0
105224,42479.0,116925.0,61568,109521.0,93288.0,102630,69427.0,1577.0,105146,67916.0,116726.0
27743,16725.0,28310.0,57107,6984.0,49536.0,77021,25658.0,29815.0,32609,13040.0,27673.0
69250,44762.0,79850.0,48227,57500.0,33781.0,5573,89708.0,37523.0,74870,52227.0,78417.0
65970,16107.0,117646.0,77579,70074.0,102046.0,63763,2079.0,93998.0,68207,12820.0,116683.0
42022,71788.0,92529.0,112187,74300.0,69810.0,114610,38132.0,75061.0,58708,75811.0,95897.0
27394,65426.0,17924.0,106187,18148.0,61243.0,98722,4207.0,19882.0,24416,62735.0,17131.0
3450,86495.0,19487.0,12392,100001.0,1360.0,57613,82186.0,15626.0,2697,85326.0,15801.0
117502,118817.0,104127.0,63918,36189.0,42787.0,101910,119985.0,42783.0,117119,118920.0,104857.0
42493,95970.0,46477.0,57561,60348.0,96525.0,81921,16899.0,11223.0,53139,87299.0,41553.0
29758,93127.0,100150.0,68253,43007.0,120584.0,16082,80259.0,101141.0,24782,86655.0,102140.0
110074,3933.0,81621.0,402,11073.0,61263.0,11776,67637.0,83437.0,109476,3585.0,80571.0
84932,108515.0,35723.0,48495,17532.0,81555.0,2245,49644.0,36387.0,83251,107697.0,34700.0
20234,14319.0,113285.0,68906,108795.0,112742.0,70696,43125.0,112430.0,24257,11444.0,112910.0
29167,35681.0,37648.0,35513,28970.0,98271.0,27360,31900.0,87824.0,45532,58259.0,33247.0
5549,93289.0,82953.0,40374,114417.0,66753.0,117946,118678.0,85752.0,6755,90247.0,85833.0
98102,56653.0,53318.0,92689,103685.0,43980.0,72197,14722.0,28672.0,95268,51028.0,48236.0
96069,52744.0,61149.0,66843,13479.0,53629.0,18344,110719.0,5635.0,36551,2407.0,31045.0
69927,115623.0,85886.0,41637,36664.0,47502.0,60089,114156.0,43816.0,67564,116328.0,89755.0
46530,99374.0,5023.0,106732,4154.0,50756.0,45321,27183.0,5038.0,57226,92597.0,5110.0
81723,113937.0,61411.0,61362,53487.0,17301.0,25177,86802.0,63661.0,68947,113542.0,26289.0
64021,119998.0,22280.0,81231,12834.0,3284.0,51091,84049.0,81943.0,63339,119799.0,20350.0
71838,43289.0,6954.0,113215,16012.0,36979.0,95012,62253.0,23761.0,9268,40545.0,13424.0
34788,70834.0,65792.0,19740,112266.0,46362.0,74345,116913.0,67382.0,46298,113232.0,65807.0
95034,46541.0,82941.0,64103,64318.0,12055.0,42596,74246.0,46869.0,96889,49689.0,85083.0
96283,11552.0,87422.0,87344,36074.0,81937.0,84614,44738.0,83591.0,82632,15031.0,87684.0
16185,49190.0,38217.0,73917,97010.0,96235.0,87069,6086.0,12940.0,12770,7775.0,46534.0
12950,6757.0,48139.0,2014,53363.0,27092.0,34833,44849.0,46849.0,15431,11825.0,46271.0
91077,113336.0,66964.0,14820,119906.0,112265.0,71396,95342.0,55053.0,90856,113821.0,57566.0
86850,107424.0,79577.0,70817,94045.0,84013.0,74243,8629.0,108774.0,84664,65411.0,79733.0
63495,51656.0,47560.0,87575,102325.0,103213.0,72958,112166.0,43856.0,101313,2992.0,42096.0
73683,80315.0,22983.0,29526,48411.0,53953.0,82580,56180.0,114275.0,64370,76520.0,25640.0
56748,90698.0,7153.0,92195,101305.0,60490.0,97554,109801.0,24273.0,65978,97195.0,6257.0
79605,2977.0,7094.0,46952,66099.0,37784.0,34271,25065.0,3462.0,86515,5520.0,6252.0
74964,66770.0,87330.0,11132,7196.0,55843.0,22360,88129.0,78698.0,72207,66192.0,89663.0
70945,28680.0,42901.0,48497,74149.0,15735.0,63302,107834.0,55562.0,45412,33421.0,36576.0
113483,25759.0,59846.0,57635,48635.0,92905.0,32080,9352.0,90183.0,113967,32027.0,55224.0
41382,76567.0,36168.0,55688,78596.0,44986.0,95603,3976.0,37142.0,63021,76866.0,35236.0
115043,47107.0,28476.0,16264,49990.0,4991.0,26026,32948.0,31074.0,110211,32023.0,42650.0
37797,107975.0,23223.0,2188,73540.0,25155.0,30266,94206.0,47293.0,30580,107485.0,26916.0
119639,56704.0,53452.0,18127,56297.0,18529.0,14778,116797.0,55482.0,119673,51040.0,55818.0
98351,28171.0,117117.0,63237,102873.0,119137.0,111167,33326.0,119090.0,99779,35290.0,114512.0
24005,34109.0,76453.0,71562,85774.0,5854.0,35032,3450.0,63947.0,21271,30139.0,67889.0
5245,70636.0,69986.0,63350,115045.0,104948.0,27780,95790.0,78037.0,79011,61691.0,73783.0
35516,19121.0,80165.0,69276,68715.0,93386.0,75740,87183.0,35254.0,54070,29430.0,80187.0
15119,91861.0,27561.0,11069,99102.0,15894.0,14221,20192.0,79012.0,13052,93145.0,77976.0
116715,89023.0,107960.0,81898,97049.0,36735.0,89667,104465.0,107271.0,116583,81502.0,108407.0
20021,33113.0,111573.0,62627,74593.0,115034.0,2095,62716.0,45096.0,55857,27074.0,111132.0
88033,46656.0,105859.0,10779,10758.0,87760.0,38031,90901.0,107551.0,35462,81143.0,105673.0
16760,109308.0,13335.0,11527,66682.0,50970.0,84731,108290.0,64469.0,74862,109660.0,63742.0
69549,76536.0,49623.0,115659,118908.0,31047.0,31267,102552.0,48002.0,78750,76622.0,49062.0
12170,25414.0,34254.0,41003,47923.0,25791.0,113375,32363.0,22622.0,17558,26320.0,45579.0
29754,7301.0,93635.0,111259,55087.0,75800.0,14045,85703.0,78976.0,33541,5817.0,93063.0
110204,98222.0,94723.0,98363,910.0,69240.0,114854,58546.0,24663.0,114825,98122.0,102060.0
14701,65974.0,12447.0,51266,79182.0,26224.0,37835,107177.0,12488.0,16218,74366.0,11264.0
20892,67064.0,70340.0,81904,66854.0,23889.0,3748,120023.0,83679.0,19162,14898.0,72470.0
18949,62817.0,97312.0,62332,76799.0,69935.0,17861,52071.0,74442.0,17358,59144.0,97104.0
6169,47144.0,102920.0,32354,77607.0,25802.0,27639,107580.0,105078.0,5190,42389.0,104275.0
22744,11556.0,9757.0,3171,36383.0,84452.0,53958,15482.0,10925.0,113758,32168.0,7739.0
33818,76138.0,58304.0,34175,59088.0,10880.0,100932,13703.0,41619.0,21489,73425.0,54166.0
74584,52353.0,26157.0,75970,113927.0,46191.0,87400,48561.0,33987.0,81627,49127.0,35036.0
40054,92146.0,11182.0,24720,102165.0,77244.0,52226,77978.0,88563.0,36261,91301.0,15383.0
1198,92841.0,94444.0,41012,36705.0,27113.0,62770,55362.0,638.0,56577,43460.0,92068.0
88936,23653.0,32817.0,35787,88958.0,101035.0,106444,112534.0,32741.0,91886,25667.0,33001.0
16376,118898.0,58732.0,95038,87648.0,110294.0,66923,45055.0,54969.0,66200,30525.0,56839.0
115973,3123.0,60548.0,90119,90463.0,60846.0,96308,91125.0,52289.0,28238,3768.0,49098.0
80764,104547.0,22472.0,60979,97630.0,41289.0,80116,23101.0,21426.0,85618,106023.0,20410.0
117041,76469.0,40983.0,118269,66660.0,84413.0,86404,29248.0,39679.0,117673,87396.0,37641.0
39298,119399.0,91054.0,87837,65748.0,15204.0,95011,90358.0,89040.0,57773,119100.0,92659.0
17233,94295.0,110911.0,58713,26999.0,95037.0,106303,34287.0,9906.0,18384,101291.0,114090.0
58399,8998.0,119217.0,23738,114105.0,42622.0,21380,39486.0,119014.0,68738,74964.0,119287.0
38418,36117.0,16233.0,49063,81099.0,73344.0,36117,88936.0,113032.0,57220,54752.0,114971.0
110172,83696.0,72122.0,53577,39873.0,100806.0,13455,81748.0,70470.0,109602,87598.0,69421.0
79683,73568.0,44675.0,51204,24692.0,13783.0,8351,43748.0,40693.0,42085,76166.0,41653.0
9220,39029.0,29472.0,104412,38762.0,111439.0,7102,1368.0,90009.0,6569,48687.0,34038.0
20420,53793.0,58836.0,17541,110246.0,39507.0,110544,12990.0,51372.0,27016,47501.0,47942.0
112197,7001.0,17915.0,56682,70406.0,90194.0,102991,5633.0,20536.0,112314,5942.0,21705.0
66762,71698.0,11759.0,82384,77127.0,22526.0,9990,61548.0,32747.0,56731,62080.0,13218.0
25901,44965.0,26163.0,82291,99741.0,48995.0,27341,29247.0,107573.0,30120,47817.0,19974.0
52407,117389.0,90588.0,87663,89677.0,38584.0,16443,76270.0,5855.0,48718,117833.0,87957.0
106364,92874.0,116222.0,91298,49582.0,4874.0,33558,39744.0,75714.0,14273,89464.0,78201.0
77077,43740.0,93220.0,11586,99468.0,12763.0,16101,6134.0,87719.0,77098,70856.0,93040.0
53113,51396.0,75892.0,115113,62078.0,82541.0,50746,18635.0,72890.0,53863,51867.0,77533.0
9509,62481.0,78754.0,50688,88834.0,120196.0,90858,1785.0,114613.0,74705,63889.0,71649.0
57201,8585.0,39093.0,17176,69610.0,16240.0,12675,75858.0,17523.0,68816,13650.0,46903.0
39210,38932.0,4862.0,26749,2595.0,105965.0,101869,88545.0,51682.0,36887,34409.0,5161.0
100161,94212.0,16747.0,51419,21705.0,33859.0,103342,45057.0,29179.0,100653,52924.0,23581.0
95233,51359.0,94286.0,120598,53065.0,45533.0,120492,118496.0,33003.0,99806,47093.0,33732.0
113390,37982.0,41408.0,13134,115755.0,69635.0,52982,73869.0,189.0,113949,41338.0,107816.0
52858,25382.0,26862.0,119088,23987.0,41238.0,38951,94882.0,51395.0,48715,21139.0,18406.0
76785,101767.0,48356.0,39248,105356.0,26812.0,53846,114351.0,18478.0,48122,102336.0,40915.0
117574,82333.0,90647.0,38262,45945.0,41909.0,3081,61530.0,60216.0,117606,95817.0,88115.0
95008,62054.0,46374.0,116645,3841.0,67530.0,104018,87289.0,114468.0,96271,59559.0,43060.0
52950,2477.0,413.0,50108,97219.0,24220.0,32500,99079.0,67871.0,69340,63274.0,206.0
114180,76243.0,92881.0,71237,36849.0,93792.0,33747,39305.0,99366.0,114188,79318.0,99800.0
8463,26891.0,31334.0,105148,59516.0,78114.0,112489,109319.0,88946.0,12855,88420.0,38365.0
68387,46027.0,26620.0,51156,53662.0,8290.0,21841,95353.0,11962.0,37145,94681.0,18191.0
99182,53477.0,15385.0,20507,3436.0,35659.0,24212,66001.0,27608.0,92837,47188.0,24540.0
66236,106664.0,51673.0,1476,25172.0,4638.0,64293,70190.0,1514.0,66421,107225.0,68807.0
12869,43943.0,17555.0,27320,68590.0,13827.0,107765,34335.0,15305.0,14622,40807.0,16975.0
17836,35925.0,57446.0,90289,85940.0,36128.0,46599,76343.0,61776.0,13960,44230.0,62629.0
113035,29515.0,8307.0,52289,98594.0,60680.0,8391,94855.0,46032.0,113775,78521.0,9953.0
114622,88529.0,38529.0,99414,20194.0,47405.0,107268,54091.0,84702.0,115090,55420.0,31189.0
63729,83253.0,22132.0,71586,42919.0,119580.0,23368,68747.0,17512.0,66863,48586.0,17884.0
50116,48739.0,34596.0,74811,36469.0,91581.0,80541,7241.0,96502.0,61710,31330.0,32244.0
64700,115824.0,40501.0,35305,63303.0,50361.0,78428,8175.0,34402.0,54686,116066.0,35487.0
64241,57331.0,102421.0,20704,42755.0,1455.0,26358,48855.0,103144.0,61000,102772.0,105266.0
107637,32944.0,119815.0,88665,16284.0,41708.0,95990,102080.0,120101.0,108765,26513.0,119491.0
49326,111249.0,51588.0,78076,82278.0,80615.0,28130,20809.0,47549.0,59245,110291.0,48400.0
1114,51889.0,105841.0,114526,94404.0,4594.0,11403,79977.0,102698.0,924,70512.0,105992.0
54361,73676.0,21723.0,83279,60281.0,81867.0,95655,68036.0,89673.0,90367,47367.0,29224.0
117351,73964.0,76340.0,71415,113014.0,100415.0,44493,112646.0,118243.0,117359,75829.0,88926.0
56259,28507.0,58653.0,112129,118456.0,5200.0,26097,17941.0,99520.0,59212,21382.0,59516.0
119915,101650.0,29958.0,104744,17047.0,55358.0,29974,82251.0,87692.0,119497,101567.0,33867.0
76610,94527.0,54180.0,81915,31142.0,12479.0,57045,89922.0,60417.0,70221,94800.0,59100.0
106947,43334.0,58113.0,108787,84418.0,58442.0,104720,33300.0,53223.0,106376,36700.0,56854.0
61321,39579.0,44759.0,37342,108887.0,82710.0,14797,84903.0,2763.0,55399,33293.0,48253.0
1132,83697.0,82901.0,24431,33809.0,72548.0,56105,120538.0,4358.0,1389,84287.0,81665.0
20310,77468.0,53630.0,32172,120368.0,83323.0,104217,75144.0,52981.0,120257,22597.0,51275.0
117914,82677.0,62105.0,21504,27970.0,60460.0,67020,119462.0,57274.0,118455,73256.0,59544.0
20817,2860.0,81263.0,103977,71528.0,73419.0,86217,77613.0,86225.0,25675,5208.0,82464.0
5444,62055.0,27144.0,33785,85739.0,24731.0,2379,47970.0,104955.0,103820,57593.0,55017.0
101982,29382.0,102919.0,36232,61428.0,49209.0,99015,106462.0,102029.0,103135,45839.0,102671.0
36716,38967.0,2206.0,4728,110344.0,90103.0,1594,71047.0,1811.0,56529,36160.0,2357.0
65486,59048.0,106104.0,120162,8677.0,102869.0,62977,45631.0,7203.0,65346,103054.0,106623.0
109036,10663.0,41414.0,63483,15138.0,119365.0,118502,45918.0,119527.0,108615,7648.0,32013.0
27969,4616.0,5641.0,111408,30393.0,18996.0,27283,63243.0,4203.0,19300,4367.0,4372.0
18761,52547.0,85504.0,33081,14239.0,55783.0,32471,26879.0,70342.0,51335,45630.0,78836.0
80141,82139.0,885.0,55769,79679.0,114465.0,109825,84418.0,115826.0,81480,73361.0,1907.0
33163,68339.0,64693.0,54963,21080.0,92499.0,55885,67498.0,29976.0,6280,75272.0,55394.0
2240,8775.0,43327.0,739,89664.0,14531.0,27568,96098.0,55.0,1902,11090.0,81.0
103502,105832.0,97526.0,18869,70113.0,96793.0,71502,55920.0,41480.0,98721,104982.0,94196.0
63487,105394.0,39777.0,30547,13123.0,25087.0,101594,104011.0,37449.0,60304,105636.0,28346.0
83257,13502.0,6871.0,31933,94657.0,79003.0,116296,114311.0,7535.0,96146,15016.0,6609.0
110303,79448.0,99565.0,60136,18417.0,57884.0,61163,117097.0,51958.0,111121,77655.0,97325.0
95553,24464.0,59170.0,60168,14395.0,32814.0,106184,46757.0,63127.0,97421,71455.0,61360.0
82213,86733.0,16585.0,77964,71492.0,96866.0,42821,6702.0,77533.0,85131,88750.0,18976.0
18701,70029.0,104600.0,22835,49241.0,69524.0,76062,85378.0,103585.0,16249,67594.0,106668.0
27907,39560.0,78033.0,93369,101347.0,70351.0,70766,1307.0,79695.0,94108,32900.0,80265.0
57418,48610.0,98276.0,20854,109785.0,83714.0,47720,78590.0,17359.0,55237,28791.0,99177.0
105666,22625.0,89246.0,108180,60907.0,92226.0,104324,19747.0,97627.0,105725,20655.0,95882.0
3037,73044.0,24817.0,32832,2995.0,101096.0,99728,69981.0,19718.0,3357,74033.0,29235.0
77335,59423.0,43974.0,43493,43184.0,86933.0,61844,138.0,109618.0,77412,60736.0,36417.0
29438,11437.0,63055.0,37091,18444.0,40132.0,59629,100362.0,64736.0,25744,13388.0,62712.0
27350,116084.0,42669.0,37742,68068.0,29929.0,61483,12014.0,43425.0,32055,100141.0,42181.0
54946,8139.0,24266.0,82479,18603.0,103028.0,5861,52656.0,38839.0,48920,6923.0,37514.0
28095,115938.0,108728.0,45218,81380.0,10004.0,61895,19148.0,5403.0,35157,115120.0,109282.0
15182,34621.0,65360.0,59156,111245.0,11654.0,68694,3907.0,38136.0,15847,26591.0,57490.0
16989,106474.0,118603.0,32040,84130.0,80760.0,90823,64387.0,110215.0,100112,107110.0,118717.0
54792,102587.0,40438.0,105787,66778.0,77421.0,67134,80843.0,50457.0,3514,101828.0,37853.0
19076,100991.0,115507.0,86480,9997.0,67971.0,16408,86953.0,108958.0,17025,93137.0,115043.0
3357,62791.0,88141.0,76315,80281.0,76086.0,56279,20692.0,93163.0,2742,65844.0,90037.0
13753,69070.0,84262.0,49064,30640.0,23097.0,31497,66064.0,35610.0,26823,70734.0,34896.0
27471,120027.0,29875.0,114298,120455.0,2333.0,5763,57569.0,20590.0,30744,119997.0,24496.0
89577,44541.0,27453.0,73721,73853.0,44942.0,113181,11172.0,25756.0,86692,27568.0,26322.0
70255,106729.0,40524.0,7521,12968.0,106680.0,5950,20992.0,36096.0,77019,104814.0,35678.0
94601,44074.0,92995.0,29912,30835.0,69755.0,103340,29516.0,72308.0,79613,50885.0,79943.0
92567,4741.0,102726.0,25169,30344.0,19650.0,39062,82097.0,20157.0,89966,7272.0,101931.0
75335,30564.0,81343.0,102801,52082.0,9804.0,110161,112603.0,94637.0,81251,28421.0,73841.0
665,65893.0,55292.0,113801,53578.0,60596.0,13991,104901.0,22502.0,836,56378.0,63447.0
74542,6392.0,120108.0,87032,14560.0,68381.0,26195,39021.0,21313.0,63279,3864.0,4247.0
110073,93998.0,17847.0,23243,19437.0,66959.0,36777,114212.0,49954.0,105842,95864.0,21469.0
45133,36639.0,62493.0,1592,90023.0,58216.0,73106,96723.0,62958.0,11942,55532.0,59214.0
99568,55393.0,45830.0,70697,7840.0,50596.0,14140,17594.0,37310.0,100572,48282.0,62058.0
36204,46596.0,38622.0,36080,3710.0,118781.0,116660,108178.0,34717.0,31659,43638.0,34408.0
17034,28345.0,76494.0,58470,97020.0,113539.0,59480,107483.0,112765.0,27526,22784.0,79051.0
115428,65898.0,73631.0,104578,47333.0,10117.0,53745,15090.0,4904.0,115028,84915.0,73106.0
27914,53796.0,73042.0,90876,53150.0,81165.0,97382,3639.0,71066.0,43805,47592.0,75329.0
114294,71098.0,23117.0,66260,72835.0,32443.0,69491,53111.0,19369.0,114738,1988.0,17139.0
76413,116583.0,84869.0,107380,105051.0,87448.0,87047,48455.0,86440.0,78714,116902.0,88602.0
36160,105796.0,41210.0,20797,14745.0,70194.0,107938,68834.0,55672.0,29160,105953.0,53765.0
64797,5473.0,100169.0,41733,28935.0,25353.0,40446,24003.0,97479.0,62916,76424.0,101470.0
118781,33712.0,24035.0,35035,61068.0,20298.0,118949,106006.0,26808.0,119042,29587.0,7441.0
93780,70457.0,11475.0,101925,21287.0,52179.0,115898,103928.0,9383.0,13271,71464.0,9025.0
84855,1369.0,83301.0,84501,96655.0,62346.0,10555,103187.0,66277.0,94870,2021.0,83805.0
106748,111589.0,93057.0,112416,13160.0,6150.0,98191,60967.0,117380.0,102453,112252.0,32065.0
105154,45836.0,115269.0,118568,74503.0,53426.0,67965,43689.0,56644.0,105464,53275.0,115514.0
110398,64155.0,70073.0,99968,23037.0,37920.0,47483,7416.0,39173.0,11120,54105.0,67911.0
111554,26024.0,9068.0,55155,68077.0,94704.0,41113,3125.0,4598.0,110939,22542.0,27286.0
81852,21394.0,100583.0,72080,52512.0,117963.0,77410,114091.0,97477.0,85976,12693.0,102084.0
28850,119861.0,53100.0,4138,62673.0,70752.0,9452,62647.0,83208.0,18958,88300.0,46696.0
45829,62681.0,63491.0,38572,112334.0,66043.0,36861,106699.0,114280.0,42533,1417.0,64631.0
19023,104375.0,105432.0,14537,76176.0,83015.0,11873,57928.0,79906.0,14018,99548.0,105376.0
66352,31806.0,99022.0,12289,76194.0,28296.0,78579,84978.0,22207.0,32068,52198.0,101226.0
49445,38665.0,113426.0,25675,36801.0,66760.0,104985,38158.0,112572.0,107913,46523.0,45403.0
58570,99677.0,45349.0,99609,78053.0,37146.0,108128,2771.0,68654.0,68796,100665.0,71013.0
65087,102735.0,118751.0,24925,102727.0,13321.0,58854,102984.0,118975.0,62987,100923.0,118122.0
52537,53549.0,44108.0,37194,44820.0,101426.0,50416,38425.0,22024.0,99472,50606.0,36722.0
112606,12384.0,9176.0,70250,55778.0,12120.0,36131,63645.0,84645.0,112833,9981.0,18055.0
117936,105277.0,97635.0,96951,75574.0,116130.0,94837,54848.0,97938.0,117687,96342.0,97878.0
47639,14821.0,16820.0,45812,29023.0,67993.0,33867,47942.0,21267.0,59048,10058.0,12923.0
23500,18139.0,102635.0,102120,111513.0,108681.0,110021,107956.0,100860.0,36055,11229.0,103580.0
105425,44339.0,100879.0,96979,71667.0,118764.0,69490,70779.0,97942.0,18445,36747.0,101321.0
41649,57155.0,90984.0,15482,59723.0,76307.0,4777,23215.0,14933.0,41431,20403.0,91293.0
83887,116799.0,47493.0,37397,29594.0,119021.0,30048,21278.0,46658.0,83538,115045.0,45551.0
23196,39151.0,37530.0,36247,114482.0,88108.0,18316,116721.0,81088.0,18540,53267.0,29458.0
108724,116442.0,2946.0,38715,22268.0,113930.0,71821,114959.0,116193.0,108860,92273.0,4409.0
36309,100398.0,22167.0,113316,54848.0,67250.0,78726,104099.0,41098.0,29267,101548.0,16816.0
5640,555.0,91753.0,110630,118951.0,108791.0,65083,6490.0,253.0,88708,728.0,203.0
104591,106489.0,1506.0,114919,119148.0,85342.0,109165,119435.0,1241.0,27411,102960.0,1064.0
5441,116586.0,120142.0,47637,60152.0,62230.0,62200,47510.0,119927.0,2263,117007.0,120122.0
66247,28135.0,35364.0,85750,87456.0,38807.0,64005,30173.0,53876.0,68417,20890.0,32404.0
110540,53292.0,108147.0,62666,68340.0,31016.0,46993,76471.0,40327.0,109702,108188.0,106993.0
71947,18773.0,62194.0,30809,39416.0,64748.0,57629,36771.0,69280.0,70626,21920.0,70644.0
62484,22094.0,57395.0,75359,105566.0,113680.0,26039,63430.0,55118.0,61401,23320.0,58092.0
23154,83384.0,107307.0,85377,86304.0,78561.0,20758,61228.0,110178.0,53212,77135.0,112834.0
87663,52893.0,119044.0,21878,86959.0,55371.0,112739,52152.0,43493.0,44343,106693.0,118246.0
116533,88537.0,64396.0,114037,17704.0,30758.0,85855,27666.0,66461.0,61966,86159.0,43050.0
34544,97800.0,44035.0,118527,73147.0,60187.0,98207,41253.0,108936.0,57227,116404.0,41222.0
44680,79694.0,72291.0,80557,32592.0,98777.0,88529,23655.0,73696.0,60924,88560.0,38864.0
50087,27024.0,107641.0,54254,96965.0,53688.0,41031,91164.0,108192.0,42110,21444.0,108775.0
9637,116289.0,99212.0,58147,23515.0,44985.0,58284,59209.0,61950.0,14539,116439.0,97959.0
116984,13970.0,82748.0,34066,78962.0,83302.0,47638,110058.0,1473.0,111723,18948.0,83812.0
17932,101413.0,26982.0,23797,54851.0,23247.0,46828,6572.0,81043.0,24561,102305.0,21863.0
40910,34790.0,68733.0,79236,10741.0,18399.0,70623,30678.0,58825.0,34931,94533.0,60139.0
98506,67225.0,30433.0,108935,120599.0,11137.0,51161,11609.0,16860.0,90616,70090.0,25701.0
64829,59244.0,23598.0,29147,75997.0,47462.0,62458,108306.0,3285.0,64476,59849.0,20671.0
31704,97227.0,10375.0,119680,20398.0,62854.0,90766,2783.0,119871.0,34254,96666.0,119695.0
103749,5984.0,85026.0,15421,84313.0,38202.0,83376,56960.0,30637.0,104262,5746.0,83406.0
115626,117132.0,79416.0,87652,40782.0,42902.0,77688,2663.0,18360.0,106389,117220.0,79571.0
87332,81099.0,66644.0,30999,40370.0,27918.0,83046,93716.0,64148.0,87868,40423.0,68605.0
57790,64018.0,31363.0,57117,94505.0,73462.0,26454,43068.0,18933.0,74398,108227.0,35851.0
94922,95108.0,45099.0,46763,47009.0,281.0,51921,96965.0,770.0,87451,92914.0,38438.0
25474,80540.0,77757.0,5985,78950.0,75634.0,118565,28641.0,74652.0,5117,63842.0,79184.0
68598,95892.0,48203.0,19482,53472.0,16565.0,79515,36174.0,41332.0,65876,101322.0,44609.0
87137,48708.0,73903.0,96629,67221.0,102597.0,58143,77346.0,71951.0,19965,42174.0,72027.0
22332,30728.0,61608.0,45694,9747.0,104833.0,1003,35854.0,87516.0,108230,21566.0,60233.0
